seqnames	start	end	chromatin
ch01	60500001	60600000	Heterochromatin
ch01	60600001	60700000	Heterochromatin
ch01	60700001	60800000	Heterochromatin
ch01	60800001	60900000	Heterochromatin
ch01	60900001	61000000	Heterochromatin
ch01	61000001	61100000	Heterochromatin
ch01	61100001	61200000	Heterochromatin
ch01	61200001	61300000	Heterochromatin
ch01	61300001	61400000	Heterochromatin
ch01	61400001	61500000	Heterochromatin
ch01	61500001	61600000	Heterochromatin
ch01	61600001	61700000	Heterochromatin
ch01	61700001	61800000	Heterochromatin
ch01	61800001	61900000	Heterochromatin
ch01	61900001	62000000	Heterochromatin
ch01	62000001	62100000	Heterochromatin
ch01	62100001	62200000	Heterochromatin
ch01	62200001	62300000	Heterochromatin
ch01	62300001	62400000	Heterochromatin
ch01	62400001	62500000	Heterochromatin
ch01	62500001	62600000	Heterochromatin
ch01	62600001	62700000	Heterochromatin
ch01	62700001	62800000	Heterochromatin
ch01	62800001	62900000	Heterochromatin
ch01	62900001	63000000	Heterochromatin
ch01	63000001	63100000	Heterochromatin
ch01	63100001	63200000	Heterochromatin
ch01	63200001	63300000	Heterochromatin
ch01	63300001	63400000	Heterochromatin
ch01	63400001	63500000	Heterochromatin
ch01	63500001	63600000	Heterochromatin
ch01	63600001	63700000	Heterochromatin
ch01	63700001	63800000	Heterochromatin
ch01	63800001	63900000	Heterochromatin
ch01	63900001	64000000	Heterochromatin
ch01	64000001	64100000	Heterochromatin
ch01	64100001	64200000	Heterochromatin
ch01	64200001	64300000	Heterochromatin
ch01	64300001	64400000	Heterochromatin
ch01	64400001	64500000	Heterochromatin
ch01	64500001	64600000	Heterochromatin
ch01	64600001	64700000	Heterochromatin
ch01	64700001	64800000	Heterochromatin
ch01	64800001	64900000	Heterochromatin
ch01	64900001	65000000	Heterochromatin
ch01	65000001	65100000	Heterochromatin
ch01	65100001	65200000	Heterochromatin
ch01	65200001	65300000	Heterochromatin
ch01	65300001	65400000	Heterochromatin
ch01	65400001	65500000	Heterochromatin
ch01	65500001	65600000	Heterochromatin
ch01	65600001	65700000	Heterochromatin
ch01	65700001	65800000	Heterochromatin
ch01	65800001	65900000	Heterochromatin
ch01	65900001	66000000	Heterochromatin
ch01	66000001	66100000	Heterochromatin
ch01	66100001	66200000	Heterochromatin
ch01	66200001	66300000	Heterochromatin
ch01	66300001	66400000	Heterochromatin
ch01	66400001	66500000	Heterochromatin
ch01	66500001	66600000	Heterochromatin
ch01	66600001	66700000	Heterochromatin
ch01	66700001	66800000	Heterochromatin
ch01	66800001	66900000	Heterochromatin
ch01	66900001	67000000	Heterochromatin
ch01	67000001	67100000	Heterochromatin
ch01	67100001	67200000	Heterochromatin
ch01	67200001	67300000	Heterochromatin
ch01	67300001	67400000	Heterochromatin
ch01	67400001	67500000	Heterochromatin
ch01	67500001	67600000	Heterochromatin
ch01	67600001	67700000	Heterochromatin
ch01	67700001	67800000	Heterochromatin
ch01	67800001	67900000	Heterochromatin
ch01	67900001	68000000	Heterochromatin
ch01	68000001	68100000	Heterochromatin
ch01	68100001	68200000	Heterochromatin
ch01	68200001	68300000	Heterochromatin
ch01	68300001	68400000	Heterochromatin
ch01	68400001	68500000	Heterochromatin
ch01	68500001	68600000	Heterochromatin
ch01	68600001	68700000	Heterochromatin
ch01	68700001	68800000	Heterochromatin
ch01	68800001	68900000	Heterochromatin
ch01	68900001	69000000	Heterochromatin
ch01	69000001	69100000	Heterochromatin
ch01	69100001	69200000	Heterochromatin
ch01	69200001	69300000	Heterochromatin
ch01	69300001	69400000	Heterochromatin
ch01	69400001	69500000	Heterochromatin
ch01	69500001	69600000	Heterochromatin
ch01	69600001	69700000	Heterochromatin
ch01	69700001	69800000	Heterochromatin
ch01	69800001	69900000	Euchromatin
ch01	69900001	70000000	Euchromatin
ch01	70000001	70100000	Euchromatin
ch01	70100001	70200000	Euchromatin
ch01	70200001	70300000	Euchromatin
ch01	70300001	70400000	Euchromatin
ch01	70400001	70500000	Euchromatin
ch01	70500001	70600000	Euchromatin
ch01	70600001	70700000	Euchromatin
ch01	70700001	70800000	Euchromatin
ch01	70800001	70900000	Euchromatin
ch01	70900001	71000000	Euchromatin
ch01	71000001	71100000	Euchromatin
ch01	71100001	71200000	Euchromatin
ch01	71200001	71300000	Euchromatin
ch01	71300001	71400000	Euchromatin
ch01	71400001	71500000	Euchromatin
ch01	71500001	71600000	Euchromatin
ch01	71600001	71700000	Euchromatin
ch01	71700001	71800000	Euchromatin
ch01	71800001	71900000	Euchromatin
ch01	71900001	72000000	Euchromatin
ch01	72000001	72100000	Euchromatin
ch01	72100001	72200000	Euchromatin
ch01	72200001	72300000	Euchromatin
ch01	72300001	72400000	Euchromatin
ch01	72400001	72500000	Euchromatin
ch01	72500001	72600000	Euchromatin
ch01	72600001	72700000	Euchromatin
ch01	72700001	72800000	Euchromatin
ch01	72800001	72900000	Euchromatin
ch01	72900001	73000000	Euchromatin
ch01	73000001	73100000	Euchromatin
ch01	73100001	73200000	Euchromatin
ch01	73200001	73300000	Euchromatin
ch01	73300001	73400000	Euchromatin
ch01	73400001	73500000	Euchromatin
ch01	73500001	73600000	Euchromatin
ch01	73600001	73700000	Euchromatin
ch01	73700001	73800000	Euchromatin
ch01	73800001	73900000	Euchromatin
ch01	73900001	74000000	Euchromatin
ch01	74000001	74100000	Euchromatin
ch01	74100001	74200000	Euchromatin
ch01	74200001	74300000	Euchromatin
ch01	74300001	74400000	Euchromatin
ch01	74400001	74500000	Euchromatin
ch01	74500001	74600000	Euchromatin
ch01	74600001	74700000	Euchromatin
ch01	74700001	74800000	Euchromatin
ch01	74800001	74900000	Euchromatin
ch01	74900001	75000000	Euchromatin
ch01	75000001	75100000	Euchromatin
ch01	75100001	75200000	Euchromatin
ch01	75200001	75300000	Euchromatin
ch01	75300001	75400000	Euchromatin
ch01	75400001	75500000	Euchromatin
ch01	75500001	75600000	Euchromatin
ch01	75600001	75700000	Euchromatin
ch01	75700001	75800000	Euchromatin
ch01	75800001	75900000	Euchromatin
ch01	75900001	76000000	Euchromatin
ch01	76000001	76100000	Euchromatin
ch01	76100001	76200000	Euchromatin
ch01	76200001	76300000	Euchromatin
ch01	76300001	76400000	Euchromatin
ch01	76400001	76500000	Euchromatin
ch01	76500001	76600000	Euchromatin
ch01	76600001	76700000	Euchromatin
ch01	76700001	76800000	Euchromatin
ch01	76800001	76900000	Euchromatin
ch01	76900001	77000000	Euchromatin
ch01	77000001	77100000	Euchromatin
ch01	77100001	77200000	Euchromatin
ch01	77200001	77300000	Euchromatin
ch01	77300001	77400000	Euchromatin
ch01	77400001	77500000	Euchromatin
ch01	77500001	77600000	Euchromatin
ch01	77600001	77700000	Euchromatin
ch01	77700001	77800000	Euchromatin
ch01	77800001	77900000	Euchromatin
ch01	77900001	78000000	Euchromatin
ch01	78000001	78100000	Euchromatin
ch01	78100001	78200000	Euchromatin
ch01	78200001	78300000	Euchromatin
ch01	78300001	78400000	Euchromatin
ch01	78400001	78500000	Euchromatin
ch01	78500001	78600000	Euchromatin
ch01	78600001	78700000	Euchromatin
ch01	78700001	78800000	Euchromatin
ch01	78800001	78900000	Euchromatin
ch01	78900001	79000000	Euchromatin
ch01	79000001	79100000	Euchromatin
ch01	79100001	79200000	Euchromatin
ch01	79200001	79300000	Euchromatin
ch01	79300001	79400000	Euchromatin
ch01	79400001	79500000	Euchromatin
ch01	79500001	79600000	Euchromatin
ch01	79600001	79700000	Euchromatin
ch01	79700001	79800000	Euchromatin
ch01	79800001	79900000	Euchromatin
ch01	79900001	80000000	Euchromatin
ch01	80000001	80100000	Euchromatin
ch01	80100001	80200000	Euchromatin
ch01	80200001	80300000	Euchromatin
ch01	80300001	80400000	Euchromatin
ch01	80400001	80500000	Euchromatin
ch01	80500001	80600000	Euchromatin
ch01	80600001	80700000	Euchromatin
ch01	80700001	80800000	Euchromatin
ch01	80800001	80900000	Euchromatin
ch01	80900001	81000000	Euchromatin
ch01	81000001	81100000	Euchromatin
ch01	81100001	81200000	Euchromatin
ch01	81200001	81300000	Euchromatin
ch01	81300001	81400000	Euchromatin
ch01	81400001	81500000	Euchromatin
ch01	81500001	81600000	Euchromatin
ch01	81600001	81700000	Euchromatin
ch01	81700001	81800000	Euchromatin
ch01	81800001	81900000	Euchromatin
ch01	81900001	82000000	Euchromatin
ch01	82000001	82100000	Euchromatin
ch01	82100001	82200000	Euchromatin
ch01	82200001	82300000	Euchromatin
ch01	82300001	82400000	Euchromatin
ch01	82400001	82500000	Euchromatin
ch01	82500001	82600000	Euchromatin
ch01	82600001	82700000	Euchromatin
ch01	82700001	82800000	Euchromatin
ch01	82800001	82900000	Euchromatin
ch01	82900001	83000000	Euchromatin
ch01	83000001	83100000	Euchromatin
ch01	83100001	83200000	Euchromatin
ch01	83200001	83300000	Euchromatin
ch01	83300001	83400000	Euchromatin
ch01	83400001	83500000	Euchromatin
ch01	83500001	83600000	Euchromatin
ch01	83600001	83700000	Euchromatin
ch01	83700001	83800000	Euchromatin
ch01	83800001	83900000	Euchromatin
ch01	83900001	84000000	Euchromatin
ch01	84000001	84100000	Euchromatin
ch01	84100001	84200000	Euchromatin
ch01	84200001	84300000	Euchromatin
ch01	84300001	84400000	Euchromatin
ch01	84400001	84500000	Euchromatin
ch01	84500001	84600000	Euchromatin
ch01	84600001	84700000	Euchromatin
ch01	84700001	84800000	Euchromatin
ch01	84800001	84900000	Euchromatin
ch01	84900001	85000000	Euchromatin
ch01	85000001	85100000	Euchromatin
ch01	85100001	85200000	Euchromatin
ch01	85200001	85300000	Euchromatin
ch01	85300001	85400000	Euchromatin
ch01	85400001	85500000	Euchromatin
ch01	85500001	85600000	Euchromatin
ch01	85600001	85700000	Euchromatin
ch01	85700001	85800000	Euchromatin
ch01	85800001	85900000	Euchromatin
ch01	85900001	86000000	Euchromatin
ch01	86000001	86100000	Euchromatin
ch01	86100001	86200000	Euchromatin
ch01	86200001	86300000	Euchromatin
ch01	86300001	86400000	Euchromatin
ch01	86400001	86500000	Euchromatin
ch01	86500001	86600000	Euchromatin
ch01	86600001	86700000	Euchromatin
ch01	86700001	86800000	Euchromatin
ch01	86800001	86900000	Euchromatin
ch01	86900001	87000000	Euchromatin
ch01	87000001	87100000	Euchromatin
ch01	87100001	87200000	Euchromatin
ch01	87200001	87300000	Euchromatin
ch01	87300001	87400000	Euchromatin
ch01	87400001	87500000	Euchromatin
ch01	87500001	87600000	Euchromatin
ch01	87600001	87700000	Euchromatin
ch01	87700001	87800000	Euchromatin
ch01	87800001	87900000	Euchromatin
ch01	87900001	88000000	Euchromatin
ch01	88000001	88100000	Euchromatin
ch01	88100001	88200000	Euchromatin
ch01	88200001	88300000	Euchromatin
ch01	88300001	88400000	Euchromatin
ch01	88400001	88500000	Euchromatin
ch01	88500001	88600000	Euchromatin
ch01	88600001	88700000	Euchromatin
ch01	88700001	88800000	Euchromatin
ch01	88800001	88900000	Euchromatin
ch01	88900001	89000000	Euchromatin
ch01	89000001	89100000	Euchromatin
ch01	89100001	89200000	Euchromatin
ch01	89200001	89300000	Euchromatin
ch01	89300001	89400000	Euchromatin
ch01	89400001	89500000	Euchromatin
ch01	89500001	89600000	Euchromatin
ch01	89600001	89700000	Euchromatin
ch01	89700001	89800000	Euchromatin
ch01	89800001	89900000	Euchromatin
ch01	89900001	90000000	Euchromatin
ch01	90000001	90100000	Euchromatin
ch01	90100001	90200000	Euchromatin
ch01	90200001	90300000	Euchromatin
ch01	90300001	90400000	Euchromatin
ch01	90400001	90500000	Euchromatin
ch01	90500001	90600000	Euchromatin
ch01	90600001	90700000	Euchromatin
ch01	90700001	90800000	Euchromatin
ch01	90800001	90863682	Euchromatin
ch02	1	100000	Heterochromatin
ch02	100001	200000	Heterochromatin
ch02	200001	300000	Heterochromatin
ch02	300001	400000	Heterochromatin
ch02	400001	500000	Heterochromatin
ch02	500001	600000	Heterochromatin
ch02	600001	700000	Heterochromatin
ch02	700001	800000	Heterochromatin
ch02	800001	900000	Heterochromatin
ch02	900001	1000000	Heterochromatin
ch02	1000001	1100000	Heterochromatin
ch02	1100001	1200000	Heterochromatin
ch02	1200001	1300000	Heterochromatin
ch02	1300001	1400000	Heterochromatin
ch02	1400001	1500000	Heterochromatin
ch02	1500001	1600000	Heterochromatin
ch02	1600001	1700000	Heterochromatin
ch02	1700001	1800000	Heterochromatin
ch02	1800001	1900000	Heterochromatin
ch02	1900001	2000000	Heterochromatin
ch02	2000001	2100000	Heterochromatin
ch02	2100001	2200000	Heterochromatin
ch02	2200001	2300000	Heterochromatin
ch02	2300001	2400000	Heterochromatin
ch02	2400001	2500000	Heterochromatin
ch02	2500001	2600000	Heterochromatin
ch02	2600001	2700000	Heterochromatin
ch02	2700001	2800000	Heterochromatin
ch02	2800001	2900000	Heterochromatin
ch02	2900001	3000000	Heterochromatin
ch02	3000001	3100000	Heterochromatin
ch02	3100001	3200000	Heterochromatin
ch02	3200001	3300000	Heterochromatin
ch02	3300001	3400000	Heterochromatin
ch02	3400001	3500000	Heterochromatin
ch02	3500001	3600000	Heterochromatin
ch02	3600001	3700000	Heterochromatin
ch02	3700001	3800000	Heterochromatin
ch02	3800001	3900000	Heterochromatin
ch02	3900001	4000000	Heterochromatin
ch02	4000001	4100000	Heterochromatin
ch02	4100001	4200000	Heterochromatin
ch02	4200001	4300000	Heterochromatin
ch02	4300001	4400000	Heterochromatin
ch02	4400001	4500000	Heterochromatin
ch02	4500001	4600000	Heterochromatin
ch02	4600001	4700000	Heterochromatin
ch02	4700001	4800000	Heterochromatin
ch02	4800001	4900000	Heterochromatin
ch02	4900001	5000000	Heterochromatin
ch02	5000001	5100000	Heterochromatin
ch02	5100001	5200000	Heterochromatin
ch02	5200001	5300000	Heterochromatin
ch02	5300001	5400000	Heterochromatin
ch02	5400001	5500000	Heterochromatin
ch02	5500001	5600000	Heterochromatin
ch02	5600001	5700000	Heterochromatin
ch02	5700001	5800000	Heterochromatin
ch02	5800001	5900000	Heterochromatin
ch02	5900001	6000000	Heterochromatin
ch02	6000001	6100000	Heterochromatin
ch02	6100001	6200000	Heterochromatin
ch02	6200001	6300000	Heterochromatin
ch02	6300001	6400000	Heterochromatin
ch02	6400001	6500000	Heterochromatin
ch02	6500001	6600000	Heterochromatin
ch02	6600001	6700000	Heterochromatin
ch02	6700001	6800000	Heterochromatin
ch02	6800001	6900000	Heterochromatin
ch02	6900001	7000000	Heterochromatin
ch02	7000001	7100000	Heterochromatin
ch02	7100001	7200000	Heterochromatin
ch02	7200001	7300000	Heterochromatin
ch02	7300001	7400000	Heterochromatin
ch02	7400001	7500000	Heterochromatin
ch02	7500001	7600000	Heterochromatin
ch02	7600001	7700000	Heterochromatin
ch02	7700001	7800000	Heterochromatin
ch02	7800001	7900000	Heterochromatin
ch02	7900001	8000000	Heterochromatin
ch02	8000001	8100000	Heterochromatin
ch02	8100001	8200000	Heterochromatin
ch02	8200001	8300000	Heterochromatin
ch02	8300001	8400000	Heterochromatin
ch02	8400001	8500000	Heterochromatin
ch02	8500001	8600000	Heterochromatin
ch02	8600001	8700000	Heterochromatin
ch02	8700001	8800000	Heterochromatin
ch02	8800001	8900000	Heterochromatin
ch02	8900001	9000000	Heterochromatin
ch02	9000001	9100000	Heterochromatin
ch02	9100001	9200000	Heterochromatin
ch02	9200001	9300000	Heterochromatin
ch02	9300001	9400000	Heterochromatin
ch02	9400001	9500000	Heterochromatin
ch02	9500001	9600000	Heterochromatin
ch02	9600001	9700000	Heterochromatin
ch02	9700001	9800000	Heterochromatin
ch02	9800001	9900000	Heterochromatin
ch02	9900001	10000000	Heterochromatin
ch02	10000001	10100000	Heterochromatin
ch02	10100001	10200000	Heterochromatin
ch02	10200001	10300000	Heterochromatin
ch02	10300001	10400000	Heterochromatin
ch02	10400001	10500000	Heterochromatin
ch02	10500001	10600000	Heterochromatin
ch02	10600001	10700000	Heterochromatin
ch02	10700001	10800000	Heterochromatin
ch02	10800001	10900000	Heterochromatin
ch02	10900001	11000000	Heterochromatin
ch02	11000001	11100000	Heterochromatin
ch02	11100001	11200000	Heterochromatin
ch02	11200001	11300000	Heterochromatin
ch02	11300001	11400000	Heterochromatin
ch02	11400001	11500000	Heterochromatin
ch02	11500001	11600000	Heterochromatin
ch02	11600001	11700000	Heterochromatin
ch02	11700001	11800000	Heterochromatin
ch02	11800001	11900000	Heterochromatin
ch02	11900001	12000000	Heterochromatin
ch02	12000001	12100000	Heterochromatin
ch02	12100001	12200000	Heterochromatin
ch02	12200001	12300000	Heterochromatin
ch02	12300001	12400000	Heterochromatin
ch02	12400001	12500000	Heterochromatin
ch02	12500001	12600000	Heterochromatin
ch02	12600001	12700000	Heterochromatin
ch02	12700001	12800000	Heterochromatin
ch02	12800001	12900000	Heterochromatin
ch02	12900001	13000000	Heterochromatin
ch02	13000001	13100000	Heterochromatin
ch02	13100001	13200000	Heterochromatin
ch02	13200001	13300000	Heterochromatin
ch02	13300001	13400000	Heterochromatin
ch02	13400001	13500000	Heterochromatin
ch02	13500001	13600000	Heterochromatin
ch02	13600001	13700000	Heterochromatin
ch02	13700001	13800000	Heterochromatin
ch02	13800001	13900000	Heterochromatin
ch02	13900001	14000000	Heterochromatin
ch02	14000001	14100000	Heterochromatin
ch02	14100001	14200000	Heterochromatin
ch02	14200001	14300000	Heterochromatin
ch02	14300001	14400000	Heterochromatin
ch02	14400001	14500000	Heterochromatin
ch02	14500001	14600000	Heterochromatin
ch02	14600001	14700000	Heterochromatin
ch02	14700001	14800000	Heterochromatin
ch02	14800001	14900000	Heterochromatin
ch02	14900001	15000000	Heterochromatin
ch02	15000001	15100000	Heterochromatin
ch02	15100001	15200000	Heterochromatin
ch02	15200001	15300000	Heterochromatin
ch02	15300001	15400000	Heterochromatin
ch02	15400001	15500000	Heterochromatin
ch02	15500001	15600000	Heterochromatin
ch02	15600001	15700000	Heterochromatin
ch02	15700001	15800000	Heterochromatin
ch02	15800001	15900000	Heterochromatin
ch02	15900001	16000000	Heterochromatin
ch02	16000001	16100000	Heterochromatin
ch02	16100001	16200000	Heterochromatin
ch02	16200001	16300000	Heterochromatin
ch02	16300001	16400000	Heterochromatin
ch02	16400001	16500000	Heterochromatin
ch02	16500001	16600000	Heterochromatin
ch02	16600001	16700000	Heterochromatin
ch02	16700001	16800000	Heterochromatin
ch02	16800001	16900000	Heterochromatin
ch02	16900001	17000000	Heterochromatin
ch02	17000001	17100000	Heterochromatin
ch02	17100001	17200000	Heterochromatin
ch02	17200001	17300000	Heterochromatin
ch02	17300001	17400000	Heterochromatin
ch02	17400001	17500000	Heterochromatin
ch02	17500001	17600000	Heterochromatin
ch02	17600001	17700000	Heterochromatin
ch02	17700001	17800000	Heterochromatin
ch02	17800001	17900000	Heterochromatin
ch02	17900001	18000000	Heterochromatin
ch02	18000001	18100000	Heterochromatin
ch02	18100001	18200000	Heterochromatin
ch02	18200001	18300000	Heterochromatin
ch02	18300001	18400000	Heterochromatin
ch02	18400001	18500000	Heterochromatin
ch02	18500001	18600000	Heterochromatin
ch02	18600001	18700000	Heterochromatin
ch02	18700001	18800000	Heterochromatin
ch02	18800001	18900000	Heterochromatin
ch02	18900001	19000000	Heterochromatin
